iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
BGD,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-57613.05645765269,tonnes,annual,2022-10-10 17:13:05.151524,2022-10-24 16:24:22.621246
BGR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-305372.8776837872,tonnes,annual,2022-10-10 17:13:05.151594,2022-10-24 16:24:22.621246
BGR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-305372.8776837872,tonnes,annual,2022-10-10 17:13:05.15161,2022-10-24 16:24:22.621246
BGR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-305372.8776837872,tonnes,annual,2022-10-10 17:13:05.151617,2022-10-24 16:24:22.621246
BHR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-16822.865297317483,tonnes,annual,2022-10-10 17:13:05.151689,2022-10-24 16:24:22.621246
BHR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-16822.865297317483,tonnes,annual,2022-10-10 17:13:05.151708,2022-10-24 16:24:22.621246
BHR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-16822.865297317483,tonnes,annual,2022-10-10 17:13:05.151713,2022-10-24 16:24:22.621246
BHS,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-885152.3320872001,tonnes,annual,2022-10-10 17:13:05.151782,2022-10-24 16:24:22.621246
BHS,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-885152.3320872001,tonnes,annual,2022-10-10 17:13:05.151798,2022-10-24 16:24:22.621246
COM,2021-01-01 00:00:00,2021-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-4085.060786679584,tonnes,annual,2022-10-10 17:13:05.122951,2022-10-24 16:24:13.032857
BHS,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-885152.3320872001,tonnes,annual,2022-10-10 17:13:05.151803,2022-10-24 16:24:22.621246
BIH,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,2214775.898236411,tonnes,annual,2022-10-10 17:13:05.151874,2022-10-24 16:24:22.621246
BIH,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,2214775.898236411,tonnes,annual,2022-10-10 17:13:05.15189,2022-10-24 16:24:22.621246
BIH,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,2214775.898236411,tonnes,annual,2022-10-10 17:13:05.151895,2022-10-24 16:24:22.621246
BLM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-3262.221689224257,tonnes,annual,2022-10-10 17:13:05.151964,2022-10-24 16:24:22.621246
BLM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-3262.221689224257,tonnes,annual,2022-10-10 17:13:05.151981,2022-10-24 16:24:22.621246
BLM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-3262.221689224257,tonnes,annual,2022-10-10 17:13:05.151986,2022-10-24 16:24:22.621246
BLR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-1219368.027365988,tonnes,annual,2022-10-10 17:13:05.152056,2022-10-24 16:24:22.621246
BLR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1219368.027365988,tonnes,annual,2022-10-10 17:13:05.152076,2022-10-24 16:24:22.621246
BLR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1219368.027365988,tonnes,annual,2022-10-10 17:13:05.152082,2022-10-24 16:24:22.621246
BLZ,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,79874.47719822516,tonnes,annual,2022-10-10 17:13:05.152152,2022-10-24 16:24:22.621246
BLZ,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,79874.47719822516,tonnes,annual,2022-10-10 17:13:05.152168,2022-10-24 16:24:22.621246
BLZ,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,79874.47719822516,tonnes,annual,2022-10-10 17:13:05.152173,2022-10-24 16:24:22.621246
CPV,2021-01-01 00:00:00,2021-12-31 00:00:00,net-grassland-emissions,co2,-179245.5806509281,tonnes,annual,2022-10-10 17:13:05.123036,2022-10-24 16:24:13.032857
BOL,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-46636193.598417096,tonnes,annual,2022-10-10 17:13:05.152333,2022-10-24 16:24:23.408019
BOL,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-46636193.598417096,tonnes,annual,2022-10-10 17:13:05.15235,2022-10-24 16:24:23.408019
BOL,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-46636193.598417096,tonnes,annual,2022-10-10 17:13:05.152355,2022-10-24 16:24:23.408019
BRA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,116869209.3331174,tonnes,annual,2022-10-10 17:13:05.152424,2022-10-24 16:24:23.408019
BRA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,116869209.3331174,tonnes,annual,2022-10-10 17:13:05.15244,2022-10-24 16:24:23.408019
BRA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,116869209.3331174,tonnes,annual,2022-10-10 17:13:05.152446,2022-10-24 16:24:23.408019
BRB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-27946.581151962357,tonnes,annual,2022-10-10 17:13:05.15252,2022-10-24 16:24:23.408019
BRB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-27946.581151962357,tonnes,annual,2022-10-10 17:13:05.152535,2022-10-24 16:24:23.408019
BRB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-27946.581151962357,tonnes,annual,2022-10-10 17:13:05.15254,2022-10-24 16:24:23.408019
BRN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-2057.229997735499,tonnes,annual,2022-10-10 17:13:05.152613,2022-10-24 16:24:23.408019
BRN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-2057.229997735499,tonnes,annual,2022-10-10 17:13:05.152631,2022-10-24 16:24:23.408019
BRN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-2057.229997735499,tonnes,annual,2022-10-10 17:13:05.152636,2022-10-24 16:24:23.408019
BTN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-2492030.379067472,tonnes,annual,2022-10-10 17:13:05.152703,2022-10-24 16:24:23.408019
BTN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-2492030.379067472,tonnes,annual,2022-10-10 17:13:05.152719,2022-10-24 16:24:23.408019
BTN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-2492030.379067472,tonnes,annual,2022-10-10 17:13:05.152726,2022-10-24 16:24:23.408019
BWA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-32096151.948588558,tonnes,annual,2022-10-10 17:13:05.152887,2022-10-24 16:24:23.408019
BWA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-32096151.948588558,tonnes,annual,2022-10-10 17:13:05.152904,2022-10-24 16:24:23.408019
BWA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-32096151.948588558,tonnes,annual,2022-10-10 17:13:05.152909,2022-10-24 16:24:23.408019
CAF,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-1843018.8436784646,tonnes,annual,2022-10-10 17:13:05.152977,2022-10-24 16:24:23.408019
CAF,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1843018.8436784646,tonnes,annual,2022-10-10 17:13:05.152993,2022-10-24 16:24:23.408019
CAF,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1843018.8436784646,tonnes,annual,2022-10-10 17:13:05.152999,2022-10-24 16:24:23.408019
CAN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-112123087.13758193,tonnes,annual,2022-10-10 17:13:05.153068,2022-10-24 16:24:23.408019
CAN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-112123087.13758193,tonnes,annual,2022-10-10 17:13:05.153083,2022-10-24 16:24:23.408019
CAN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-112123087.13758193,tonnes,annual,2022-10-10 17:13:05.153088,2022-10-24 16:24:23.408019
CHE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,5108288.555955085,tonnes,annual,2022-10-10 17:13:05.153247,2022-10-24 16:24:23.408019
CHE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,5108288.555955085,tonnes,annual,2022-10-10 17:13:05.153268,2022-10-24 16:24:23.408019
CHE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,5108288.555955085,tonnes,annual,2022-10-10 17:13:05.153274,2022-10-24 16:24:23.408019
CHL,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-61730765.35148698,tonnes,annual,2022-10-10 17:13:05.153345,2022-10-24 16:24:23.408019
CPV,2021-01-01 00:00:00,2021-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-179245.5806509281,tonnes,annual,2022-10-10 17:13:05.123055,2022-10-24 16:24:13.032857
CPV,2021-01-01 00:00:00,2021-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-179245.5806509281,tonnes,annual,2022-10-10 17:13:05.12306,2022-10-24 16:24:13.032857
CRI,2021-01-01 00:00:00,2021-12-31 00:00:00,net-grassland-emissions,co2,486676.38128485,tonnes,annual,2022-10-10 17:13:05.123135,2022-10-24 16:24:13.032857
CHL,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-61730765.35148698,tonnes,annual,2022-10-10 17:13:05.15336,2022-10-24 16:24:23.408019
CHL,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-61730765.35148698,tonnes,annual,2022-10-10 17:13:05.153365,2022-10-24 16:24:23.408019
CHN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-275521448.0280174,tonnes,annual,2022-10-10 17:13:05.153436,2022-10-24 16:24:23.408019
CHN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-275521448.0280174,tonnes,annual,2022-10-10 17:13:05.153452,2022-10-24 16:24:23.408019
CHN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-275521448.0280174,tonnes,annual,2022-10-10 17:13:05.153457,2022-10-24 16:24:23.408019
CIV,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-1530819.4805282936,tonnes,annual,2022-10-10 17:13:05.153528,2022-10-24 16:24:23.408019
CIV,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1530819.4805282936,tonnes,annual,2022-10-10 17:13:05.153545,2022-10-24 16:24:23.408019
CIV,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1530819.4805282936,tonnes,annual,2022-10-10 17:13:05.15355,2022-10-24 16:24:23.408019
CMR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,7732549.500184802,tonnes,annual,2022-10-10 17:13:05.153617,2022-10-24 16:24:23.408019
CMR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,7732549.500184802,tonnes,annual,2022-10-10 17:13:05.153633,2022-10-24 16:24:23.408019
CMR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,7732549.500184802,tonnes,annual,2022-10-10 17:13:05.153639,2022-10-24 16:24:23.408019
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-227881378.42644325,tonnes,annual,2022-10-10 17:13:05.153707,2022-10-24 16:24:23.408019
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-227881378.42644325,tonnes,annual,2022-10-10 17:13:05.153725,2022-10-24 16:24:23.408019
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-227881378.42644325,tonnes,annual,2022-10-10 17:13:05.15373,2022-10-24 16:24:23.408019
COG,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-33625188.58249109,tonnes,annual,2022-10-10 17:13:05.153801,2022-10-24 16:24:23.408019
COG,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-33625188.58249109,tonnes,annual,2022-10-10 17:13:05.153817,2022-10-24 16:24:23.408019
COG,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-33625188.58249109,tonnes,annual,2022-10-10 17:13:05.153822,2022-10-24 16:24:23.408019
COL,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-20861115.565998033,tonnes,annual,2022-10-10 17:13:05.153982,2022-10-24 16:24:23.408019
COL,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-20861115.565998033,tonnes,annual,2022-10-10 17:13:05.153997,2022-10-24 16:24:23.408019
COL,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-20861115.565998033,tonnes,annual,2022-10-10 17:13:05.154002,2022-10-24 16:24:23.408019
COM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-39700.62414635689,tonnes,annual,2022-10-10 17:13:05.154071,2022-10-24 16:24:24.28702
COM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-39700.62414635689,tonnes,annual,2022-10-10 17:13:05.154086,2022-10-24 16:24:24.28702
COM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-39700.62414635689,tonnes,annual,2022-10-10 17:13:05.154093,2022-10-24 16:24:24.28702
CPV,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-958828.2733173373,tonnes,annual,2022-10-10 17:13:05.154161,2022-10-24 16:24:24.28702
CPV,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-958828.2733173373,tonnes,annual,2022-10-10 17:13:05.154178,2022-10-24 16:24:24.28702
CPV,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-958828.2733173373,tonnes,annual,2022-10-10 17:13:05.154183,2022-10-24 16:24:24.28702
CRI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,618099.1232099604,tonnes,annual,2022-10-10 17:13:05.15425,2022-10-24 16:24:24.28702
CRI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,618099.1232099604,tonnes,annual,2022-10-10 17:13:05.154266,2022-10-24 16:24:24.28702
CRI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,618099.1232099604,tonnes,annual,2022-10-10 17:13:05.154271,2022-10-24 16:24:24.28702
CUB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,4112724.187485384,tonnes,annual,2022-10-10 17:13:05.15434,2022-10-24 16:24:24.28702
CUB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,4112724.187485384,tonnes,annual,2022-10-10 17:13:05.154356,2022-10-24 16:24:24.28702
CUB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,4112724.187485384,tonnes,annual,2022-10-10 17:13:05.154361,2022-10-24 16:24:24.28702
CUW,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-140379.38302612308,tonnes,annual,2022-10-10 17:13:05.154431,2022-10-24 16:24:24.28702
CYM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,9275.665426850293,tonnes,annual,2022-10-10 17:13:05.154627,2022-10-24 16:24:24.28702
CYM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,9275.665426850293,tonnes,annual,2022-10-10 17:13:05.154632,2022-10-24 16:24:24.28702
CZE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,42361.03084246334,tonnes,annual,2022-10-10 17:13:05.154789,2022-10-24 16:24:24.28702
CZE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,42361.03084246334,tonnes,annual,2022-10-10 17:13:05.154806,2022-10-24 16:24:24.28702
CZE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,42361.03084246334,tonnes,annual,2022-10-10 17:13:05.154811,2022-10-24 16:24:24.28702
DEU,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-372602.49859780003,tonnes,annual,2022-10-10 17:13:05.154999,2022-10-24 16:24:24.28702
DEU,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-372602.49859780003,tonnes,annual,2022-10-10 17:13:05.155026,2022-10-24 16:24:24.28702
DEU,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-372602.49859780003,tonnes,annual,2022-10-10 17:13:05.155034,2022-10-24 16:24:24.28702
DJI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-84099.29147101636,tonnes,annual,2022-10-10 17:13:05.155157,2022-10-24 16:24:24.28702
DJI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-84099.29147101636,tonnes,annual,2022-10-10 17:13:05.155176,2022-10-24 16:24:24.28702
DJI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-84099.29147101636,tonnes,annual,2022-10-10 17:13:05.155181,2022-10-24 16:24:24.28702
DMA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-524.496817588812,tonnes,annual,2022-10-10 17:13:05.15527,2022-10-24 16:24:24.28702
DMA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-524.496817588812,tonnes,annual,2022-10-10 17:13:05.155287,2022-10-24 16:24:24.28702
DMA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-524.496817588812,tonnes,annual,2022-10-10 17:13:05.155292,2022-10-24 16:24:24.28702
DNK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-286446.6580008811,tonnes,annual,2022-10-10 17:13:05.155371,2022-10-24 16:24:24.28702
DNK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-286446.6580008811,tonnes,annual,2022-10-10 17:13:05.155387,2022-10-24 16:24:24.28702
DNK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-286446.6580008811,tonnes,annual,2022-10-10 17:13:05.155393,2022-10-24 16:24:24.28702
DOM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,2286240.551961029,tonnes,annual,2022-10-10 17:13:05.155471,2022-10-24 16:24:24.28702
DOM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,2286240.551961029,tonnes,annual,2022-10-10 17:13:05.15549,2022-10-24 16:24:24.28702
DOM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,2286240.551961029,tonnes,annual,2022-10-10 17:13:05.155495,2022-10-24 16:24:24.28702
DZA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-1771090.4233344991,tonnes,annual,2022-10-10 17:13:05.155574,2022-10-24 16:24:24.28702
DZA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1771090.4233344991,tonnes,annual,2022-10-10 17:13:05.155592,2022-10-24 16:24:24.28702
DZA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1771090.4233344991,tonnes,annual,2022-10-10 17:13:05.155597,2022-10-24 16:24:24.28702
ECU,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-17629421.571901616,tonnes,annual,2022-10-10 17:13:05.155671,2022-10-24 16:24:24.28702
ECU,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-17629421.571901616,tonnes,annual,2022-10-10 17:13:05.155687,2022-10-24 16:24:24.28702
ECU,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-17629421.571901616,tonnes,annual,2022-10-10 17:13:05.155692,2022-10-24 16:24:24.28702
EGY,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-754885.2429552451,tonnes,annual,2022-10-10 17:13:05.155762,2022-10-24 16:24:24.28702
EGY,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-754885.2429552451,tonnes,annual,2022-10-10 17:13:05.15578,2022-10-24 16:24:24.28702
EGY,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-754885.2429552451,tonnes,annual,2022-10-10 17:13:05.155785,2022-10-24 16:24:24.28702
ERI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-14229297.526235996,tonnes,annual,2022-10-10 17:13:05.155854,2022-10-24 16:24:24.28702
ERI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-14229297.526235996,tonnes,annual,2022-10-10 17:13:05.15587,2022-10-24 16:24:24.28702
ERI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-14229297.526235996,tonnes,annual,2022-10-10 17:13:05.155876,2022-10-24 16:24:24.28702
ESH,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-84072.9149451257,tonnes,annual,2022-10-10 17:13:05.155946,2022-10-24 16:24:24.28702
ESH,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-84072.9149451257,tonnes,annual,2022-10-10 17:13:05.155962,2022-10-24 16:24:24.28702
ESH,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-84072.9149451257,tonnes,annual,2022-10-10 17:13:05.155969,2022-10-24 16:24:24.28702
ESP,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-18942412.73412024,tonnes,annual,2022-10-10 17:13:05.156042,2022-10-24 16:24:24.28702
ESP,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-18942412.73412024,tonnes,annual,2022-10-10 17:13:05.156058,2022-10-24 16:24:24.28702
ESP,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-18942412.73412024,tonnes,annual,2022-10-10 17:13:05.156062,2022-10-24 16:24:24.28702
EST,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-332575.12139306567,tonnes,annual,2022-10-10 17:13:05.156132,2022-10-24 16:24:24.995774
EST,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-332575.12139306567,tonnes,annual,2022-10-10 17:13:05.156151,2022-10-24 16:24:24.995774
EST,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-332575.12139306567,tonnes,annual,2022-10-10 17:13:05.156156,2022-10-24 16:24:24.995774
ETH,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-92077698.165637,tonnes,annual,2022-10-10 17:13:05.156228,2022-10-24 16:24:24.995774
ETH,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-92077698.165637,tonnes,annual,2022-10-10 17:13:05.156243,2022-10-24 16:24:24.995774
ETH,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-92077698.165637,tonnes,annual,2022-10-10 17:13:05.156248,2022-10-24 16:24:24.995774
FIN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,1614680.7982234606,tonnes,annual,2022-10-10 17:13:05.156319,2022-10-24 16:24:24.995774
FIN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,1614680.7982234606,tonnes,annual,2022-10-10 17:13:05.156334,2022-10-24 16:24:24.995774
FIN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,1614680.7982234606,tonnes,annual,2022-10-10 17:13:05.156339,2022-10-24 16:24:24.995774
FJI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-304218.67022430507,tonnes,annual,2022-10-10 17:13:05.156408,2022-10-24 16:24:24.995774
FJI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-304218.67022430507,tonnes,annual,2022-10-10 17:13:05.156426,2022-10-24 16:24:24.995774
FJI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-304218.67022430507,tonnes,annual,2022-10-10 17:13:05.156435,2022-10-24 16:24:24.995774
FLK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-6362248.058298419,tonnes,annual,2022-10-10 17:13:05.156505,2022-10-24 16:24:24.995774
FLK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-6362248.058298419,tonnes,annual,2022-10-10 17:13:05.156521,2022-10-24 16:24:24.995774
